time,zone,fee
2023-04-01,37202,4
2023-04-01,37203,5
2023-04-01,37204,105
2023-04-01,37205,2
2023-04-01,37207,1
2023-04-01,37208,1
2023-04-02,37001,18
2023-04-02,37005,8
2023-04-02,37008,1
2023-04-02,37103,2
2023-04-02,37105,1
2023-04-02,37108,10
2023-04-02,37204,8
2023-04-03,37001,398
2023-04-03,37005,240
2023-04-03,37008,70
2023-04-03,37009,39
2023-04-03,37010,5
2023-04-03,37101,42
2023-04-03,37102,5
2023-04-03,37103,4
2023-04-03,37104,10
2023-04-03,37105,31
2023-04-03,37106,25
2023-04-03,37107,10
2023-04-03,37108,32
2023-04-03,37109,5
2023-04-03,37201,8
2023-04-03,37202,10
2023-04-03,37203,20
2023-04-03,37204,144
2023-04-03,37206,1
2023-04-03,37207,1
2023-04-03,37209,2
2023-04-04,37001,431
2023-04-04,37005,240
2023-04-04,37008,84
2023-04-04,37009,43
2023-04-04,37010,9
2023-04-04,37101,57
2023-04-04,37102,6
2023-04-04,37103,8
2023-04-04,37104,8
2023-04-04,37105,36
2023-04-04,37106,29
2023-04-04,37107,4
2023-04-04,37108,42
2023-04-04,37109,13
2023-04-04,37201,9
2023-04-04,37202,17
2023-04-04,37203,13
2023-04-04,37204,152
2023-04-04,37205,2
2023-04-04,37208,1
2023-04-04,37209,2
2023-04-05,37001,462
2023-04-05,37005,258
2023-04-05,37008,99
2023-04-05,37009,48
2023-04-05,37010,12
2023-04-05,37101,62
2023-04-05,37102,7
2023-04-05,37103,3
2023-04-05,37104,9
2023-04-05,37105,40
2023-04-05,37106,38
2023-04-05,37107,11
2023-04-05,37108,42
2023-04-05,37109,4
2023-04-05,37201,8
2023-04-05,37202,7
2023-04-05,37203,21
2023-04-05,37204,152
2023-04-05,37206,1
2023-04-05,37207,1
2023-04-06,37001,440
2023-04-06,37005,277
2023-04-06,37008,69
2023-04-06,37009,48
2023-04-06,37010,11
2023-04-06,37101,67
2023-04-06,37102,2
2023-04-06,37104,16
2023-04-06,37105,51
2023-04-06,37106,51
2023-04-06,37107,3
2023-04-06,37108,32
2023-04-06,37109,13
2023-04-06,37201,3
2023-04-06,37202,20
2023-04-06,37203,18
2023-04-06,37204,133
2023-04-06,37205,2
2023-04-06,37207,2
2023-04-07,37001,43
2023-04-07,37005,16
2023-04-07,37008,11
2023-04-07,37009,1
2023-04-07,37010,4
2023-04-07,37101,6
2023-04-07,37105,5
2023-04-07,37106,1
2023-04-07,37108,11
2023-04-07,37109,1
2023-04-07,37204,11
2023-04-07,37207,2
2023-04-08,37001,342
2023-04-08,37005,144
2023-04-08,37008,8
2023-04-08,37009,3
2023-04-08,37010,5
2023-04-08,37101,52
2023-04-08,37102,8
2023-04-08,37103,7
2023-04-08,37104,6
2023-04-08,37105,25
2023-04-08,37106,74
2023-04-08,37107,4
2023-04-08,37108,34
2023-04-08,37109,4
2023-04-08,37201,19
2023-04-08,37202,4
2023-04-08,37203,8
2023-04-08,37204,74
2023-04-08,37205,3
2023-04-08,37206,1
2023-04-08,37207,2
2023-04-08,37208,4
2023-04-08,37209,2
2023-04-09,37001,3
2023-04-09,37005,3
2023-04-09,37009,1
2023-04-09,37101,1
2023-04-09,37108,6
2023-04-09,37204,1
2023-04-10,37001,37
2023-04-10,37005,18
2023-04-10,37008,5
2023-04-10,37009,1
2023-04-10,37010,4
2023-04-10,37101,2
2023-04-10,37102,2
2023-04-10,37103,1
2023-04-10,37105,1
2023-04-10,37106,3
2023-04-10,37107,3
2023-04-10,37108,14
2023-04-10,37204,8
2023-04-10,37207,1
2023-04-11,37001,477
2023-04-11,37005,304
2023-04-11,37008,122
2023-04-11,37009,80
2023-04-11,37010,13
2023-04-11,37101,47
2023-04-11,37102,6
2023-04-11,37103,8
2023-04-11,37104,10
2023-04-11,37105,33
2023-04-11,37106,30
2023-04-11,37107,4
2023-04-11,37108,42
2023-04-11,37109,10
2023-04-11,37201,10
2023-04-11,37202,12
2023-04-11,37203,14
2023-04-11,37204,246
2023-04-11,37207,1
2023-04-12,37001,473
2023-04-12,37005,331
2023-04-12,37008,121
2023-04-12,37009,71
2023-04-12,37010,14
2023-04-12,37101,49
2023-04-12,37102,8
2023-04-12,37103,4
2023-04-12,37104,2
2023-04-12,37105,35
2023-04-12,37106,22
2023-04-12,37107,8
2023-04-12,37108,33
2023-04-12,37109,10
2023-04-12,37201,6
2023-04-12,37202,7
2023-04-12,37203,17
2023-04-12,37204,220
2023-04-12,37206,1
2023-04-12,37207,2
2023-04-12,37208,1
2023-04-13,37001,459
2023-04-13,37005,337
2023-04-13,37008,131
2023-04-13,37009,80
2023-04-13,37010,15
2023-04-13,37101,62
2023-04-13,37102,9
2023-04-13,37103,6
2023-04-13,37104,6
2023-04-13,37105,40
2023-04-13,37106,40
2023-04-13,37107,5
2023-04-13,37108,32
2023-04-13,37109,12
2023-04-13,37201,14
2023-04-13,37202,23
2023-04-13,37203,25
2023-04-13,37204,219
2023-04-13,37205,2
2023-04-13,37206,2
2023-04-13,37207,1
2023-04-13,37208,6
2023-04-13,37209,1
2023-04-14,37001,478
2023-04-14,37005,313
2023-04-14,37008,82
2023-04-14,37009,48
2023-04-14,37010,11
2023-04-14,37101,61
2023-04-14,37102,10
2023-04-14,37103,9
2023-04-14,37104,9
2023-04-14,37105,46
2023-04-14,37106,27
2023-04-14,37107,6
2023-04-14,37108,32
2023-04-14,37109,5
2023-04-14,37201,11
2023-04-14,37202,13
2023-04-14,37203,23
2023-04-14,37204,191
2023-04-14,37206,2
2023-04-14,37208,3
2023-04-15,37001,409
2023-04-15,37005,166
2023-04-15,37008,24
2023-04-15,37009,8
2023-04-15,37010,21
2023-04-15,37101,58
2023-04-15,37102,7
2023-04-15,37103,13
2023-04-15,37104,5
2023-04-15,37105,44
2023-04-15,37106,59
2023-04-15,37107,2
2023-04-15,37108,41
2023-04-15,37109,6
2023-04-15,37201,7
2023-04-15,37202,2
2023-04-15,37203,10
2023-04-15,37204,134
2023-04-15,37205,3
2023-04-15,37208,11
2023-04-15,37209,4
2023-04-16,37001,24
2023-04-16,37005,8
2023-04-16,37008,2
2023-04-16,37009,2
2023-04-16,37101,2
2023-04-16,37102,3
2023-04-16,37103,2
2023-04-16,37104,1
2023-04-16,37105,3
2023-04-16,37106,6
2023-04-16,37108,12
2023-04-16,37109,1
2023-04-16,37204,8
2023-04-17,37001,464
2023-04-17,37005,350
2023-04-17,37008,139
2023-04-17,37009,67
2023-04-17,37010,13
2023-04-17,37101,76
2023-04-17,37102,11
2023-04-17,37103,2
2023-04-17,37104,7
2023-04-17,37105,31
2023-04-17,37106,22
2023-04-17,37107,4
2023-04-17,37108,32
2023-04-17,37109,8
2023-04-17,37201,12
2023-04-17,37202,18
2023-04-17,37203,22
2023-04-17,37204,188
2023-04-17,37205,2
2023-04-17,37206,2
2023-04-17,37207,4
2023-04-17,37208,2
2023-04-18,37001,453
2023-04-18,37005,317
2023-04-18,37008,141
2023-04-18,37009,90
2023-04-18,37010,19
2023-04-18,37101,50
2023-04-18,37102,11
2023-04-18,37103,9
2023-04-18,37104,17
2023-04-18,37105,39
2023-04-18,37106,22
2023-04-18,37107,7
2023-04-18,37108,27
2023-04-18,37109,6
2023-04-18,37201,7
2023-04-18,37202,14
2023-04-18,37203,22
2023-04-18,37204,244
2023-04-18,37206,1
2023-04-18,37207,2
2023-04-19,37001,410
2023-04-19,37005,343
2023-04-19,37008,140
2023-04-19,37009,73
2023-04-19,37010,14
2023-04-19,37101,49
2023-04-19,37102,5
2023-04-19,37103,6
2023-04-19,37104,11
2023-04-19,37105,33
2023-04-19,37106,36
2023-04-19,37107,7
2023-04-19,37108,49
2023-04-19,37109,10
2023-04-19,37201,7
2023-04-19,37202,16
2023-04-19,37203,9
2023-04-19,37204,215
2023-04-19,37205,1
2023-04-19,37207,2
2023-04-19,37208,1
2023-04-20,37001,460
2023-04-20,37005,387
2023-04-20,37008,138
2023-04-20,37009,81
2023-04-20,37010,9
2023-04-20,37101,54
2023-04-20,37102,13
2023-04-20,37103,8
2023-04-20,37104,16
2023-04-20,37105,42
2023-04-20,37106,29
2023-04-20,37107,10
2023-04-20,37108,32
2023-04-20,37109,11
2023-04-20,37201,10
2023-04-20,37202,18
2023-04-20,37203,19
2023-04-20,37204,231
2023-04-20,37206,1
2023-04-20,37207,1
2023-04-20,37208,4
2023-04-21,37001,458
2023-04-21,37005,313
2023-04-21,37008,121
2023-04-21,37009,54
2023-04-21,37010,15
2023-04-21,37101,70
2023-04-21,37102,10
2023-04-21,37103,7
2023-04-21,37104,13
2023-04-21,37105,33
2023-04-21,37106,29
2023-04-21,37107,3
2023-04-21,37108,42
2023-04-21,37109,8
2023-04-21,37201,16
2023-04-21,37202,12
2023-04-21,37203,20
2023-04-21,37204,175
2023-04-21,37205,1
2023-04-21,37206,3
2023-04-21,37208,2
2023-04-22,37001,356
2023-04-22,37005,156
2023-04-22,37008,20
2023-04-22,37009,4
2023-04-22,37010,4
2023-04-22,37101,51
2023-04-22,37102,10
2023-04-22,37103,6
2023-04-22,37104,8
2023-04-22,37105,29
2023-04-22,37106,52
2023-04-22,37107,9
2023-04-22,37108,29
2023-04-22,37109,4
2023-04-22,37201,7
2023-04-22,37202,1
2023-04-22,37203,7
2023-04-22,37204,93
2023-04-22,37205,1
2023-04-22,37206,2
2023-04-22,37208,3
2023-04-23,37001,8
2023-04-23,37005,9
2023-04-23,37008,1
2023-04-23,37010,3
2023-04-23,37101,1
2023-04-23,37102,1
2023-04-23,37104,1
2023-04-23,37105,1
2023-04-23,37106,1
2023-04-23,37107,1
2023-04-23,37108,12
2023-04-23,37204,3
2023-04-24,37001,474
2023-04-24,37005,343
2023-04-24,37008,132
2023-04-24,37009,61
2023-04-24,37010,8
2023-04-24,37101,60
2023-04-24,37102,3
2023-04-24,37103,3
2023-04-24,37104,4
2023-04-24,37105,27
2023-04-24,37106,13
2023-04-24,37107,7
2023-04-24,37108,30
2023-04-24,37109,6
2023-04-24,37201,7
2023-04-24,37202,12
2023-04-24,37203,17
2023-04-24,37204,203
2023-04-24,37206,1
2023-04-24,37207,2
2023-04-25,37001,446
2023-04-25,37005,347
2023-04-25,37008,171
2023-04-25,37009,86
2023-04-25,37010,11
2023-04-25,37101,54
2023-04-25,37102,3
2023-04-25,37103,3
2023-04-25,37104,11
2023-04-25,37105,33
2023-04-25,37106,24
2023-04-25,37107,9
2023-04-25,37108,24
2023-04-25,37109,8
2023-04-25,37201,7
2023-04-25,37202,14
2023-04-25,37203,23
2023-04-25,37204,238
2023-04-25,37207,1
2023-04-25,37208,1
2023-04-25,37209,1
2023-04-26,37001,440
2023-04-26,37005,336
2023-04-26,37008,166
2023-04-26,37009,88
2023-04-26,37010,15
2023-04-26,37101,59
2023-04-26,37102,8
2023-04-26,37103,4
2023-04-26,37104,9
2023-04-26,37105,27
2023-04-26,37106,23
2023-04-26,37107,9
2023-04-26,37108,28
2023-04-26,37109,12
2023-04-26,37201,6
2023-04-26,37202,12
2023-04-26,37203,27
2023-04-26,37204,199
2023-04-26,37206,3
2023-04-26,37207,1
2023-04-26,37208,2
2023-04-27,37001,456
2023-04-27,37005,345
2023-04-27,37008,141
2023-04-27,37009,73
2023-04-27,37010,15
2023-04-27,37101,65
2023-04-27,37102,8
2023-04-27,37103,4
2023-04-27,37104,13
2023-04-27,37105,25
2023-04-27,37106,26
2023-04-27,37107,7
2023-04-27,37108,36
2023-04-27,37109,11
2023-04-27,37201,7
2023-04-27,37202,14
2023-04-27,37203,36
2023-04-27,37204,189
2023-04-27,37208,3
2023-04-28,37001,519
2023-04-28,37005,291
2023-04-28,37008,120
2023-04-28,37009,58
2023-04-28,37010,19
2023-04-28,37101,65
2023-04-28,37102,8
2023-04-28,37103,9
2023-04-28,37104,14
2023-04-28,37105,39
2023-04-28,37106,23
2023-04-28,37107,8
2023-04-28,37108,37
2023-04-28,37109,7
2023-04-28,37201,7
2023-04-28,37202,8
2023-04-28,37203,24
2023-04-28,37204,154
2023-04-28,37208,4
2023-04-29,37001,379
2023-04-29,37005,167
2023-04-29,37008,30
2023-04-29,37009,11
2023-04-29,37010,13
2023-04-29,37101,61
2023-04-29,37102,8
2023-04-29,37103,18
2023-04-29,37104,13
2023-04-29,37105,30
2023-04-29,37106,85
2023-04-29,37107,2
2023-04-29,37108,31
2023-04-29,37109,12
2023-04-29,37201,11
2023-04-29,37202,3
2023-04-29,37203,10
2023-04-29,37204,113
2023-04-29,37205,2
2023-04-29,37206,1
2023-04-29,37207,1
2023-04-29,37208,1
2023-04-30,37001,11
2023-04-30,37005,8
2023-04-30,37009,1
2023-04-30,37101,3
2023-04-30,37102,1
2023-04-30,37104,2
2023-04-30,37105,4
2023-04-30,37106,1
2023-04-30,37108,9
2023-04-30,37204,3
2023-04-30,37207,1
2023-05-01,37001,29
2023-05-01,37005,19
2023-05-01,37008,6
2023-05-01,37009,2
2023-05-01,37010,5
2023-05-01,37101,4
2023-05-01,37102,3
2023-05-01,37105,2
2023-05-01,37106,1
2023-05-01,37108,15
2023-05-01,37109,1
2023-05-01,37204,14
2023-05-01,37207,1
2023-05-02,37001,481
2023-05-02,37005,342
2023-05-02,37008,167
2023-05-02,37009,68
2023-05-02,37010,20
2023-05-02,37101,66
2023-05-02,37102,9
2023-05-02,37103,8
2023-05-02,37104,9
2023-05-02,37105,27
2023-05-02,37106,21
2023-05-02,37107,11
2023-05-02,37108,37
2023-05-02,37109,8
2023-05-02,37201,13
2023-05-02,37202,13
2023-05-02,37203,19
2023-05-02,37204,213
2023-05-02,37206,3
2023-05-02,37207,1
2023-05-02,37208,2
2023-05-03,37001,428
2023-05-03,37005,293
2023-05-03,37008,158
2023-05-03,37009,76
2023-05-03,37010,21
2023-05-03,37101,61
2023-05-03,37102,3
2023-05-03,37103,6
2023-05-03,37104,11
2023-05-03,37105,35
2023-05-03,37106,23
2023-05-03,37107,5
2023-05-03,37108,32
2023-05-03,37109,8
2023-05-03,37201,10
2023-05-03,37202,11
2023-05-03,37203,22
2023-05-03,37204,218
2023-05-03,37205,2
2023-05-03,37206,3
2023-05-03,37207,2
2023-05-03,37208,5
2023-05-03,37209,1
2023-05-04,37001,480
2023-05-04,37005,274
2023-05-04,37008,146
2023-05-04,37009,59
2023-05-04,37010,13
2023-05-04,37101,66
2023-05-04,37102,3
2023-05-04,37103,9
2023-05-04,37104,6
2023-05-04,37105,34
2023-05-04,37106,30
2023-05-04,37107,11
2023-05-04,37108,33
2023-05-04,37109,4
2023-05-04,37201,9
2023-05-04,37202,26
2023-05-04,37203,24
2023-05-04,37204,181
2023-05-04,37206,2
2023-05-04,37208,3
2023-05-05,37001,504
2023-05-05,37005,287
2023-05-05,37008,111
2023-05-05,37009,39
2023-05-05,37010,13
2023-05-05,37101,58
2023-05-05,37102,6
2023-05-05,37103,5
2023-05-05,37104,11
2023-05-05,37105,30
2023-05-05,37106,28
2023-05-05,37107,6
2023-05-05,37108,58
2023-05-05,37109,8
2023-05-05,37201,7
2023-05-05,37202,7
2023-05-05,37203,10
2023-05-05,37204,173
2023-05-05,37206,1
2023-05-05,37208,2
2023-05-06,37001,384
2023-05-06,37005,196
2023-05-06,37008,34
2023-05-06,37009,8
2023-05-06,37010,8
2023-05-06,37101,60
2023-05-06,37102,4
2023-05-06,37103,6
2023-05-06,37104,8
2023-05-06,37105,36
2023-05-06,37106,52
2023-05-06,37107,3
2023-05-06,37108,28
2023-05-06,37109,7
2023-05-06,37201,5
2023-05-06,37202,4
2023-05-06,37203,5
2023-05-06,37204,106
2023-05-06,37205,4
2023-05-06,37206,2
2023-05-06,37207,1
2023-05-06,37208,2
2023-05-07,37001,11
2023-05-07,37005,8
2023-05-07,37101,2
2023-05-07,37103,1
2023-05-07,37105,1
2023-05-07,37108,7
2023-05-07,37204,1
2023-05-08,37001,438
2023-05-08,37005,354
2023-05-08,37008,119
2023-05-08,37009,52
2023-05-08,37010,21
2023-05-08,37101,61
2023-05-08,37102,7
2023-05-08,37103,8
2023-05-08,37104,8
2023-05-08,37105,26
2023-05-08,37106,20
2023-05-08,37107,6
2023-05-08,37108,23
2023-05-08,37109,8
2023-05-08,37201,9
2023-05-08,37202,5
2023-05-08,37203,17
2023-05-08,37204,221
2023-05-08,37205,2
2023-05-08,37206,1
2023-05-08,37208,1
2023-05-09,37001,445
2023-05-09,37005,313
2023-05-09,37008,134
2023-05-09,37009,82
2023-05-09,37010,12
2023-05-09,37101,55
2023-05-09,37102,4
2023-05-09,37103,7
2023-05-09,37104,7
2023-05-09,37105,41
2023-05-09,37106,23
2023-05-09,37107,5
2023-05-09,37108,30
2023-05-09,37109,7
2023-05-09,37201,1
2023-05-09,37202,14
2023-05-09,37203,17
2023-05-09,37204,186
2023-05-09,37207,1
2023-05-09,37209,1
2023-05-10,37001,466
2023-05-10,37005,353
2023-05-10,37008,161
2023-05-10,37009,77
2023-05-10,37010,20
2023-05-10,37101,73
2023-05-10,37102,4
2023-05-10,37103,17
2023-05-10,37104,5
2023-05-10,37105,29
2023-05-10,37106,16
2023-05-10,37107,6
2023-05-10,37108,42
2023-05-10,37109,11
2023-05-10,37201,5
2023-05-10,37202,14
2023-05-10,37203,25
2023-05-10,37204,196
2023-05-10,37206,1
2023-05-10,37208,3
2023-05-11,37001,536
2023-05-11,37005,319
2023-05-11,37008,154
2023-05-11,37009,69
2023-05-11,37010,18
2023-05-11,37101,64
2023-05-11,37102,6
2023-05-11,37103,9
2023-05-11,37104,10
2023-05-11,37105,41
2023-05-11,37106,31
2023-05-11,37107,7
2023-05-11,37108,34
2023-05-11,37109,12
2023-05-11,37201,6
2023-05-11,37202,18
2023-05-11,37203,16
2023-05-11,37204,213
2023-05-11,37205,1
2023-05-11,37206,1
2023-05-11,37208,3
2023-05-12,37001,544
2023-05-12,37005,328
2023-05-12,37008,112
2023-05-12,37009,39
2023-05-12,37010,20
2023-05-12,37101,62
2023-05-12,37102,8
2023-05-12,37103,3
2023-05-12,37104,8
2023-05-12,37105,56
2023-05-12,37106,40
2023-05-12,37107,7
2023-05-12,37108,41
2023-05-12,37109,7
2023-05-12,37201,6
2023-05-12,37202,16
2023-05-12,37203,15
2023-05-12,37204,182
2023-05-12,37206,1
2023-05-12,37208,3
2023-05-13,37001,406
2023-05-13,37005,168
2023-05-13,37008,21
2023-05-13,37009,7
2023-05-13,37010,7
2023-05-13,37101,54
2023-05-13,37102,4
2023-05-13,37103,12
2023-05-13,37104,9
2023-05-13,37105,37
2023-05-13,37106,54
2023-05-13,37107,8
2023-05-13,37108,24
2023-05-13,37109,4
2023-05-13,37201,9
2023-05-13,37202,1
2023-05-13,37203,6
2023-05-13,37204,89
2023-05-13,37206,2
2023-05-13,37207,4
2023-05-13,37208,2
2023-05-14,37001,10
2023-05-14,37005,8
2023-05-14,37101,1
2023-05-14,37105,1
2023-05-14,37108,4
2023-05-14,37204,5
2023-05-15,37001,502
2023-05-15,37005,358
2023-05-15,37008,158
2023-05-15,37009,81
2023-05-15,37010,13
2023-05-15,37101,49
2023-05-15,37102,2
2023-05-15,37103,3
2023-05-15,37104,9
2023-05-15,37105,35
2023-05-15,37106,18
2023-05-15,37107,7
2023-05-15,37108,32
2023-05-15,37109,6
2023-05-15,37201,5
2023-05-15,37202,20
2023-05-15,37203,20
2023-05-15,37204,197
2023-05-15,37205,2
2023-05-15,37206,1
2023-05-16,37001,498
2023-05-16,37005,339
2023-05-16,37008,161
2023-05-16,37009,74
2023-05-16,37010,13
2023-05-16,37101,88
2023-05-16,37102,2
2023-05-16,37103,34
2023-05-16,37104,14
2023-05-16,37105,47
2023-05-16,37106,20
2023-05-16,37107,6
2023-05-16,37108,48
2023-05-16,37109,9
2023-05-16,37201,7
2023-05-16,37202,15
2023-05-16,37203,23
2023-05-16,37204,197
2023-05-16,37206,1
2023-05-16,37208,3
2023-05-17,37001,484
2023-05-17,37005,274
2023-05-17,37008,150
2023-05-17,37009,67
2023-05-17,37010,21
2023-05-17,37101,57
2023-05-17,37102,5
2023-05-17,37103,43
2023-05-17,37104,4
2023-05-17,37105,22
2023-05-17,37106,18
2023-05-17,37107,7
2023-05-17,37108,63
2023-05-17,37109,8
2023-05-17,37201,6
2023-05-17,37202,11
2023-05-17,37203,21
2023-05-17,37204,204
2023-05-17,37205,1
2023-05-17,37206,3
2023-05-17,37207,4
2023-05-17,37208,1
2023-05-18,37001,28
2023-05-18,37005,22
2023-05-18,37008,10
2023-05-18,37009,3
2023-05-18,37101,13
2023-05-18,37103,2
2023-05-18,37105,5
2023-05-18,37107,1
2023-05-18,37108,20
2023-05-18,37109,2
2023-05-18,37204,25
2023-05-19,37001,455
2023-05-19,37005,197
2023-05-19,37008,56
2023-05-19,37009,25
2023-05-19,37010,3
2023-05-19,37101,62
2023-05-19,37102,7
2023-05-19,37103,47
2023-05-19,37104,2
2023-05-19,37105,37
2023-05-19,37106,38
2023-05-19,37107,11
2023-05-19,37108,30
2023-05-19,37109,4
2023-05-19,37201,10
2023-05-19,37202,2
2023-05-19,37203,4
2023-05-19,37204,153
2023-05-19,37205,2
2023-05-19,37208,3
2023-05-20,37001,332
2023-05-20,37005,117
2023-05-20,37008,14
2023-05-20,37009,3
2023-05-20,37010,5
2023-05-20,37101,48
2023-05-20,37102,5
2023-05-20,37103,25
2023-05-20,37104,1
2023-05-20,37105,31
2023-05-20,37106,53
2023-05-20,37107,8
2023-05-20,37108,30
2023-05-20,37109,3
2023-05-20,37201,10
2023-05-20,37202,2
2023-05-20,37203,4
2023-05-20,37204,106
2023-05-20,37205,1
2023-05-20,37206,2
2023-05-20,37207,1
2023-05-20,37208,3
2023-05-20,37209,1
2023-05-21,37001,12
2023-05-21,37005,12
2023-05-21,37008,1
2023-05-21,37009,1
2023-05-21,37101,1
2023-05-21,37105,4
2023-05-21,37107,2
2023-05-21,37108,16
2023-05-21,37109,1
2023-05-21,37204,1
2023-05-22,37001,455
2023-05-22,37005,301
2023-05-22,37008,115
2023-05-22,37009,48
2023-05-22,37010,12
2023-05-22,37101,56
2023-05-22,37102,5
2023-05-22,37103,22
2023-05-22,37104,10
2023-05-22,37105,26
2023-05-22,37106,20
2023-05-22,37107,2
2023-05-22,37108,28
2023-05-22,37109,15
2023-05-22,37201,7
2023-05-22,37202,15
2023-05-22,37203,7
2023-05-22,37204,203
2023-05-22,37205,1
2023-05-22,37208,3
2023-05-23,37001,451
2023-05-23,37005,319
2023-05-23,37008,155
2023-05-23,37009,91
2023-05-23,37010,11
2023-05-23,37101,69
2023-05-23,37102,5
2023-05-23,37103,28
2023-05-23,37104,8
2023-05-23,37105,39
2023-05-23,37106,18
2023-05-23,37107,3
2023-05-23,37108,47
2023-05-23,37109,19
2023-05-23,37201,6
2023-05-23,37202,13
2023-05-23,37203,14
2023-05-23,37204,210
2023-05-23,37205,2
2023-05-23,37208,1
2023-05-23,37209,1
2023-05-24,37001,476
2023-05-24,37005,288
2023-05-24,37008,137
2023-05-24,37009,78
2023-05-24,37010,13
2023-05-24,37101,62
2023-05-24,37102,2
2023-05-24,37103,51
2023-05-24,37104,9
2023-05-24,37105,29
2023-05-24,37106,17
2023-05-24,37107,6
2023-05-24,37108,25
2023-05-24,37109,9
2023-05-24,37201,9
2023-05-24,37202,7
2023-05-24,37203,11
2023-05-24,37204,212
2023-05-24,37206,1
2023-05-24,37209,1
2023-05-25,37001,482
2023-05-25,37005,293
2023-05-25,37008,149
2023-05-25,37009,75
2023-05-25,37010,14
2023-05-25,37101,68
2023-05-25,37102,5
2023-05-25,37103,35
2023-05-25,37104,14
2023-05-25,37105,49
2023-05-25,37106,21
2023-05-25,37107,5
2023-05-25,37108,31
2023-05-25,37109,16
2023-05-25,37201,7
2023-05-25,37202,19
2023-05-25,37203,17
2023-05-25,37204,190
2023-05-25,37205,1
2023-05-25,37206,2
2023-05-25,37207,1
2023-05-25,37208,2
2023-05-26,37001,457
2023-05-26,37005,270
2023-05-26,37008,98
2023-05-26,37009,37
2023-05-26,37010,12
2023-05-26,37101,64
2023-05-26,37102,2
2023-05-26,37103,45
2023-05-26,37104,12
2023-05-26,37105,35
2023-05-26,37106,28
2023-05-26,37107,6
2023-05-26,37108,56
2023-05-26,37109,16
2023-05-26,37201,8
2023-05-26,37202,13
2023-05-26,37203,16
2023-05-26,37204,151
2023-05-26,37207,1
2023-05-26,37208,2
2023-05-27,37001,350
2023-05-27,37005,107
2023-05-27,37008,16
2023-05-27,37009,9
2023-05-27,37010,8
2023-05-27,37101,54
2023-05-27,37102,5
2023-05-27,37103,37
2023-05-27,37104,5
2023-05-27,37105,34
2023-05-27,37106,49
2023-05-27,37107,10
2023-05-27,37108,37
2023-05-27,37109,4
2023-05-27,37201,11
2023-05-27,37202,2
2023-05-27,37203,11
2023-05-27,37204,76
2023-05-27,37205,7
2023-05-27,37206,1
2023-05-27,37207,2
2023-05-27,37209,1
2023-05-28,37001,11
2023-05-28,37005,3
2023-05-28,37010,2
2023-05-28,37103,2
2023-05-28,37105,2
2023-05-28,37108,6
2023-05-28,37109,1
2023-05-28,37201,1
2023-05-28,37207,1
2023-05-29,37001,25
2023-05-29,37005,29
2023-05-29,37008,4
2023-05-29,37009,1
2023-05-29,37010,4
2023-05-29,37101,4
2023-05-29,37103,2
2023-05-29,37104,1
2023-05-29,37105,3
2023-05-29,37107,1
2023-05-29,37108,19
2023-05-29,37204,8
2023-05-29,37207,1
2023-05-30,37001,474
2023-05-30,37005,288
2023-05-30,37008,147
2023-05-30,37009,78
2023-05-30,37010,20
2023-05-30,37101,42
2023-05-30,37102,3
2023-05-30,37103,44
2023-05-30,37104,13
2023-05-30,37105,34
2023-05-30,37106,20
2023-05-30,37107,7
2023-05-30,37108,37
2023-05-30,37109,7
2023-05-30,37201,5
2023-05-30,37202,7
2023-05-30,37203,9
2023-05-30,37204,174
2023-05-30,37205,1
2023-05-30,37206,2
2023-05-30,37207,3
2023-05-31,37001,484
2023-05-31,37005,278
2023-05-31,37008,142
2023-05-31,37009,64
2023-05-31,37010,25
2023-05-31,37101,38
2023-05-31,37102,4
2023-05-31,37103,45
2023-05-31,37104,12
2023-05-31,37105,26
2023-05-31,37106,6
2023-05-31,37107,2
2023-05-31,37108,37
2023-05-31,37109,11
2023-05-31,37201,8
2023-05-31,37202,7
2023-05-31,37203,20
2023-05-31,37204,200
2023-05-31,37206,3
2023-05-31,37207,1
2023-05-31,37208,2
2023-06-01,37001,462
2023-06-01,37005,301
2023-06-01,37008,130
2023-06-01,37009,74
2023-06-01,37010,30
2023-06-01,37101,64
2023-06-01,37102,9
2023-06-01,37103,53
2023-06-01,37104,10
2023-06-01,37105,35
2023-06-01,37106,13
2023-06-01,37107,8
2023-06-01,37108,28
2023-06-01,37109,6
2023-06-01,37201,11
2023-06-01,37202,17
2023-06-01,37203,25
2023-06-01,37204,203
2023-06-01,37206,3
2023-06-01,37208,1
2023-06-01,37209,1
2023-06-02,37001,514
2023-06-02,37005,271
2023-06-02,37008,118
2023-06-02,37009,48
2023-06-02,37010,23
2023-06-02,37101,54
2023-06-02,37102,4
2023-06-02,37103,45
2023-06-02,37104,7
2023-06-02,37105,26
2023-06-02,37106,16
2023-06-02,37107,1
2023-06-02,37108,57
2023-06-02,37109,12
2023-06-02,37201,10
2023-06-02,37202,14
2023-06-02,37203,17
2023-06-02,37204,170
2023-06-02,37206,5
2023-06-02,37208,4
2023-06-03,37001,367
2023-06-03,37005,144
2023-06-03,37008,23
2023-06-03,37009,9
2023-06-03,37010,9
2023-06-03,37101,49
2023-06-03,37102,4
2023-06-03,37103,41
2023-06-03,37104,7
2023-06-03,37105,28
2023-06-03,37106,48
2023-06-03,37107,10
2023-06-03,37108,27
2023-06-03,37109,4
2023-06-03,37201,8
2023-06-03,37202,4
2023-06-03,37203,7
2023-06-03,37204,114
